Tract,Population,Households,Is_DAC,Vulnerability_Percentile,Pollution_Score,Hazardprox_Score,Cumulative_Burden_Score,Weighted_Burden,Weighted_Burden_Norm
36081038400,2539.0,772.0,0,63.870000000000005,55.5,69.0,62.79,159423.81,0.12147738110474018
36081039400,3328.0,923.0,0,73.11,51.0,69.6,64.57,214888.95999999996,0.16374058610894612
36081039800,1667.0,500.0,0,20.47,51.833333333333336,71.0,47.76777777777778,79628.88555555556,0.06067543159066368
36081039901,2547.0,519.0,1,87.56,73.16666666666667,73.0,77.9088888888889,198433.94000000003,0.15120222853471604
36081039902,1867.0,435.0,1,97.75,73.33333333333333,68.8,79.96111111111111,149287.39444444445,0.11375365893627465
36081040000,1691.0,469.0,0,55.78999999999999,52.0,72.4,60.06333333333333,101567.09666666666,0.07739185827687002
36081040101,2852.0,766.0,1,80.01,73.0,70.6,74.53666666666668,212578.57333333336,0.16198012309149615
36081040102,4940.0,1201.0,1,90.38,72.83333333333333,70.8,78.00444444444445,385341.9555555556,0.29362196017438097
36081040200,1750.0,509.0,0,38.61,52.166666666666664,72.2,54.32555555555556,95069.72222222223,0.07244100412548587
36081040301,3151.0,930.0,1,87.99,73.16666666666667,72.8,77.98555555555555,245732.48555555553,0.18724266342428575
36081040302,4149.0,1062.0,1,88.59,73.16666666666667,65.2,75.65222222222222,313881.07,0.239170362080505
36081040400,4529.0,1453.0,0,65.61,52.5,71.8,63.303333333333335,286700.7966666667,0.21845960110794801
36081040501,564.0,189.0,1,62.470000000000006,73.16666666666667,70.4,68.67888888888889,38734.89333333333,0.029515123239777
36081040502,2306.0,537.0,1,77.66999999999999,73.33333333333333,71.2,74.06777777777778,170800.29555555555,0.1301460089054733
36081040701,3676.0,867.0,1,94.49,73.33333333333333,72.8,80.20777777777778,294843.7911111111,0.2246643809301186
36081040702,4341.0,996.0,1,83.15,73.33333333333333,72.2,76.22777777777777,330904.7833333333,0.25214205126803085
36081040901,2119.0,421.0,1,68.11,73.33333333333333,72.4,71.28111111111112,151044.67444444445,0.11509266703216532
36081040902,3573.0,870.0,1,84.91,73.83333333333333,71.0,76.5811111111111,273624.30999999994,0.20849561044483608
36081041100,3850.0,1163.0,1,78.97999999999999,73.33333333333333,71.6,74.63777777777777,287355.44444444444,0.21895842808737145
36081041300,4600.0,1029.0,1,83.93,73.33333333333333,68.2,75.15444444444445,345710.4444444445,0.26342363422168175
36081041400,5054.0,1491.0,1,78.13,52.5,70.8,67.14333333333333,339342.4066666667,0.25857133172043995
36081041500,4292.0,1357.0,1,90.39,72.83333333333333,69.4,77.5411111111111,332806.4488888889,0.2535910779311496
36081042400,2587.0,875.0,0,53.32,51.833333333333336,71.4,58.851111111111116,152247.82444444447,0.11600944044936173
36081042700,4536.0,1518.0,1,92.67,72.83333333333333,69.4,78.30111111111113,355173.8400000001,0.2706345301878937
36081043200,1273.0,383.0,0,53.44,51.0,70.4,58.28,74190.44,0.05653145759224021
36081043400,1823.0,561.0,0,46.78,51.833333333333336,71.8,56.80444444444444,103554.50222222222,0.0789062169042413
36081043701,3418.0,851.0,1,97.74,72.5,66.2,78.81333333333333,269383.9733333333,0.20526456864957937
36081043702,8025.0,2175.0,1,92.08,72.66666666666667,65.6,76.78222222222222,616177.3333333333,0.46951336032827123
36081043900,3209.0,1012.0,1,92.38,72.83333333333333,70.2,78.47111111111111,251813.79555555555,0.1918764857654158
36081044000,3986.0,1093.0,1,72.63,53.5,68.8,64.97666666666667,258996.99333333338,0.19734992197298
36081044301,3765.0,1389.0,1,99.84,73.0,64.0,78.94666666666667,297234.2,0.22648581909291068
36081044302,4799.0,1388.0,1,90.32,73.16666666666667,70.2,77.89555555555556,373820.77111111116,0.2848430750534208
36081044400,3962.0,1125.0,1,96.9,53.666666666666664,68.0,72.85555555555555,288653.7111111111,0.21994767827931108
36081044601,3796.0,1194.0,1,97.56,53.833333333333336,63.8,71.7311111111111,272291.29777777777,0.20747988491590688
36081044602,5210.0,1550.0,1,99.73,53.833333333333336,67.4,73.65444444444445,383739.6555555556,0.29240104337566614
36081044800,2889.0,906.0,0,84.31,64.33333333333333,69.4,72.68111111111112,209975.73000000004,0.15999681462860554
36081045000,2004.0,761.0,0,44.330000000000005,64.83333333333333,67.2,58.787777777777784,117810.70666666668,0.0897691261547784
36081045200,1332.0,231.0,0,81.94,64.83333333333333,69.4,72.05777777777779,95980.96,0.07313534695174344
36081045400,4793.0,1696.0,0,98.97,64.66666666666667,65.4,76.34555555555555,365924.2477777777,0.2788261007108441
36081045500,13869.0,4482.0,1,87.68,72.66666666666667,67.2,75.8488888888889,1051948.24,0.8015610544807622
36081045600,1244.0,408.0,0,67.12,64.5,71.4,67.67333333333333,84185.62666666666,0.0641475665029461
36081045700,3735.0,1202.0,0,78.67,73.33333333333333,70.8,74.26777777777778,277390.15,0.21136509638209655
36081045800,2516.0,723.0,0,68.87,64.5,70.2,67.85666666666667,170727.37333333335,0.13009044380149107
36081045900,4025.0,1019.0,0,83.38,73.16666666666667,70.6,75.71555555555555,304755.1111111111,0.2322165853147148
36081046000,6259.0,1928.0,1,96.35,53.666666666666664,67.8,72.60555555555555,454438.1722222222,0.3462717334103384
36081046100,2482.0,701.0,1,90.33,73.33333333333333,70.2,77.95444444444445,193482.93111111113,0.14742967038516164
36081046200,6079.0,1998.0,1,98.46,53.833333333333336,65.8,72.69777777777777,441929.79111111106,0.3367406264869887
36081046300,4097.0,1058.0,1,87.72999999999999,73.5,71.6,77.61,317968.17,0.2422846409596334
36081046400,2176.0,579.0,0,77.86999999999999,64.83333333333333,68.4,70.36777777777779,153120.28444444446,0.11667423547539103
36081046500,4575.0,1056.0,1,81.52000000000001,73.66666666666667,73.2,76.1288888888889,348289.6666666667,0.26538894392568835
36081046600,4806.0,1398.0,0,94.77,64.66666666666667,66.2,75.21222222222222,361469.94,0.2754320177098237
36081046700,7177.0,2128.0,1,92.67,73.5,72.2,79.45666666666666,570260.4966666666,0.4345257567395678
36081046800,3726.0,1023.0,0,85.34,63.666666666666664,71.6,73.53555555555555,273993.48,0.20877690973621824
36081046901,5055.0,1398.0,1,91.31,73.83333333333333,73.2,79.44777777777777,401608.51666666666,0.30601671628614363
36081046902,3765.0,1139.0,1,83.83,73.83333333333333,73.2,76.95444444444445,289733.48333333334,0.22077044058655493
36081047000,3473.0,996.0,1,90.59,63.333333333333336,72.2,75.37444444444445,261775.44555555558,0.19946704048545438
36081047100,4691.0,1502.0,0,90.74,73.66666666666667,72.6,79.00222222222222,370599.4244444444,0.28238848087017326
36081047200,4036.0,1363.0,0,63.870000000000005,64.5,68.8,65.72333333333334,265259.37333333335,0.20212171560833914
36081047300,4407.0,1668.0,0,79.43,73.66666666666667,67.8,73.63222222222223,324497.20333333337,0.2472596184769747
36081047500,5262.0,1720.0,0,78.03999999999999,73.5,70.0,73.84666666666666,388581.16,0.2960901615852865
36081047600,1436.0,541.0,0,29.23,64.33333333333333,69.2,54.25444444444444,77909.38222222221,0.05936520847070307
36081047801,3455.0,1882.0,0,76.49000000000001,64.16666666666667,71.2,70.61888888888889,243988.26111111112,0.18591360337001922
36081047802,1385.0,403.0,0,86.15,64.33333333333333,70.4,73.62777777777778,101974.47222222222,0.07770226934793259
36081047900,5903.0,1850.0,0,85.98,74.0,71.2,77.06,454885.18,0.3466123433492045
36081048000,2375.0,696.0,0,70.00999999999999,63.666666666666664,71.8,68.49222222222222,162669.02777777778,0.12395016454128577
36081048100,7021.0,1835.0,1,96.38,74.16666666666667,73.6,81.38222222222221,571384.5822222221,0.4353822848166885
36081048200,1344.0,413.0,0,93.15,64.0,71.2,76.11666666666666,102300.79999999999,0.07795092382323446
36081048301,2178.0,731.0,0,83.17,74.33333333333333,68.8,75.43444444444445,164296.22000000003,0.12519004865715003
36081048302,2424.0,642.0,0,83.78999999999999,74.5,71.8,76.69666666666667,185912.72,0.14166133866490113
36081048400,4997.0,1309.0,0,87.53999999999999,64.16666666666667,71.4,74.36888888888889,371621.3377777778,0.28316715599686454
36081048500,4631.0,1612.0,0,88.24,74.0,71.0,77.74666666666667,360044.81333333335,0.27434610303240387
36081048900,1633.0,522.0,0,82.58,74.5,67.8,74.96,122409.68,0.09327344107677073
36081049201,3175.0,1305.0,0,81.71000000000001,64.33333333333333,71.4,72.48111111111112,230127.5277777778,0.1753520342698672
36081049202,2540.0,604.0,0,50.68,65.0,71.8,62.49333333333334,158733.06666666668,0.12095105011849107
36081049301,2357.0,757.0,0,58.76,74.83333333333333,74.2,69.26444444444444,163256.29555555552,0.12439764946622665
36081049302,3171.0,938.0,0,86.18,74.66666666666667,73.4,78.08222222222223,247598.72666666668,0.18866469745225048
36081049500,1592.0,523.0,0,28.77,74.0,72.2,58.32333333333333,92850.74666666666,0.07075019433224153
36081049600,3042.0,916.0,0,48.24,64.5,71.4,61.38,186717.96000000002,0.14227491355287292
36081049700,3123.0,951.0,0,86.42,74.0,72.2,77.54,242157.42,0.1845185433510881
36081049900,5440.0,1599.0,1,70.02000000000001,74.0,72.6,72.20666666666666,392804.26666666666,0.299308074505525
36081050000,4840.0,1597.0,0,87.83,52.833333333333336,69.8,70.15444444444444,339547.5111111111,0.25872761672431766
36081050201,1471.0,469.0,0,51.74999999999999,52.666666666666664,71.2,58.53888888888889,86110.70555555556,0.06561443360292475
36081050202,1363.0,416.0,0,72.89,52.833333333333336,70.0,65.24111111111112,88923.63444444445,0.0677578225650634
36081050400,1852.0,551.0,0,75.97,52.166666666666664,70.6,66.24555555555555,122686.76888888888,0.09348457661891743
36081050500,1925.0,591.0,0,60.47,73.16666666666667,70.2,67.94555555555556,130795.19444444445,0.09966301572015106
36081050600,1451.0,428.0,0,37.08,52.333333333333336,70.4,53.27111111111111,77296.38222222222,0.05889811616738148
36081050700,3458.0,1275.0,0,62.760000000000005,73.5,71.4,69.22000000000001,239362.76000000004,0.18238907487408854
36081050800,1756.0,660.0,0,72.14,52.5,70.6,65.08,114280.48,0.08707917231304808
36081051000,1952.0,453.0,0,50.62,52.5,71.6,58.24,113684.48000000001,0.08662503362988386
36081051100,2738.0,805.0,0,52.23,74.5,75.6,67.44333333333333,184659.84666666665,0.1407066771787072
36081051200,2786.0,676.0,0,38.440000000000005,52.5,71.8,54.24666666666667,151131.21333333335,0.11515860773190106
36081051300,2768.0,825.0,0,64.5,74.5,72.6,70.53333333333333,195236.26666666666,0.14876567290251907
36081051500,3448.0,1141.0,0,43.94,74.66666666666667,75.6,64.73555555555555,223208.19555555555,0.17007965771990768
36081051600,2209.0,597.0,0,50.12,52.333333333333336,71.2,57.88444444444445,127866.73777777779,0.09743159717266192
36081051700,1928.0,760.0,0,38.82,74.16666666666667,74.8,62.595555555555556,120684.23111111112,0.09195868757632243
36081051800,2250.0,615.0,0,66.10000000000001,52.166666666666664,70.6,62.955555555555556,141650.0,0.10793413501713732
36081052000,1448.0,472.0,0,74.27,52.166666666666664,71.8,66.0788888888889,95682.23111111112,0.07290772221311405
36081052100,1969.0,689.0,0,54.24,74.33333333333333,76.6,68.39111111111112,134662.0977777778,0.10260950965928425
36081052200,1810.0,497.0,0,77.55,51.666666666666664,69.0,66.07222222222221,119590.7222222222,0.09112545823600632
36081052400,2155.0,588.0,0,49.39,52.166666666666664,72.2,57.91888888888889,124815.20555555556,0.09510639780180079
36081052500,2575.0,811.0,0,50.16,74.5,76.0,66.88666666666667,172233.1666666667,0.13123782467652043
36081052600,2449.0,761.0,0,41.47,52.166666666666664,71.2,54.94555555555556,134561.66555555555,0.10253298254997677
36081052800,1513.0,514.0,0,37.62,51.666666666666664,70.8,53.36222222222222,80737.04222222223,0.061519822210361105
36081053000,2756.0,648.0,0,50.98,52.166666666666664,70.2,57.782222222222224,159247.80444444445,0.1213432688040194
36081053100,3202.0,1336.0,1,70.61,75.0,76.2,73.93666666666667,236745.20666666667,0.18039455771987348
36081053200,2358.0,613.0,0,62.870000000000005,52.333333333333336,71.2,62.13444444444445,146513.02000000002,0.11163964759935434
36081053401,2087.0,570.0,0,42.94,55.5,70.4,56.28,117456.36,0.08949912191218841
36081053501,1272.0,471.0,1,63.71,74.16666666666667,77.2,71.69222222222223,91192.50666666667,0.06948665250343238
36081053601,1950.0,738.0,0,69.43,52.5,71.6,64.51,125794.50000000001,0.0958525982874217
36081053800,1655.0,433.0,0,69.75,52.666666666666664,71.4,64.60555555555555,106922.19444444444,0.08147232313092323
36081053901,4367.0,1537.0,0,61.46,74.16666666666667,75.2,70.27555555555556,306893.3511111111,0.23384587641855556
36081053902,136.0,51.0,0,17.44,74.16666666666667,57.4,49.66888888888889,6754.968888888889,0.005147135362441902
36081054000,3943.0,1301.0,0,83.83,53.166666666666664,71.6,69.53222222222222,274165.5522222222,0.2089080249248242
36081054200,5559.0,1648.0,0,78.39,64.33333333333333,72.0,71.57444444444444,397882.3366666666,0.30317745038273264
36081054500,3749.0,1377.0,1,68.91000000000001,73.83333333333333,76.2,72.9811111111111,273606.1855555555,0.2084818000231363
36081054700,4953.0,1482.0,0,77.53999999999999,73.5,75.4,75.48,373852.44,0.28486720603915444
36081054800,2472.0,682.0,0,59.92,65.33333333333333,71.4,65.55111111111113,162042.3466666667,0.12347264753698395
36081054900,5800.0,1583.0,0,80.84,73.5,75.2,76.51333333333334,443777.3333333334,0.3381484123794222
36081055100,4398.0,1590.0,1,78.62,73.33333333333333,76.4,76.11777777777779,334765.9866666667,0.2550842019345231
36081055200,2990.0,988.0,0,94.87,65.5,71.4,77.25666666666667,230997.43333333335,0.17601488286630554
36081055300,3133.0,1017.0,1,71.26,73.33333333333333,76.6,73.7311111111111,230999.5711111111,0.17601651180520633
36081055400,2751.0,771.0,0,57.45,65.5,72.6,65.18333333333334,179319.35,0.13663733804507802
36081055500,2168.0,733.0,1,79.39,73.0,75.4,75.93,164616.24000000002,0.1254338967467242
36081055600,2355.0,700.0,0,55.74,65.5,71.8,64.34666666666668,151536.40000000002,0.11546735091853816
36081055700,4025.0,1412.0,0,58.89,73.16666666666667,76.6,69.55222222222221,279947.6944444444,0.21331388810379784
36081055800,1795.0,702.0,0,72.21,65.0,72.4,69.87,125416.65000000001,0.09556468502998275
36081055900,1158.0,347.0,0,80.08999999999999,72.83333333333333,72.0,74.97444444444443,86820.40666666665,0.06615520999225391
36081056000,1681.0,440.0,0,74.7,65.0,71.4,70.36666666666667,118286.36666666668,0.0901315684467816
36081056100,18.0,7.0,0,15.590000000000002,72.0,55.8,47.79666666666666,860.3399999999999,0.0006555598568347611
36081056200,1399.0,501.0,0,35.21,65.0,72.4,57.53666666666667,80493.79666666668,0.06133447453202964
36081056400,1365.0,458.0,0,82.11,64.66666666666667,72.4,73.05888888888889,99725.38333333333,0.07598851386753107
36081056500,1797.0,601.0,0,54.690000000000005,72.33333333333333,74.8,67.27444444444444,120892.17666666667,0.09211713744338594
36081056600,1369.0,462.0,0,76.32,64.66666666666667,71.8,70.92888888888889,97101.6488888889,0.07398928684475818
36081056700,4971.0,1601.0,0,47.65,72.33333333333333,75.6,65.19444444444444,324081.5833333333,0.24694292532345669
36081056800,4901.0,1551.0,0,74.52,53.5,71.0,66.33999999999999,325132.33999999997,0.24774357842568157
36081057700,4056.0,1457.0,1,72.43,72.83333333333333,75.4,73.55444444444446,298336.8266666667,0.22732599597616873
36081057900,1692.0,605.0,1,70.41,73.0,75.8,73.07000000000001,123634.44000000002,0.09420668083112012
36081058000,4329.0,1104.0,0,48.78,55.833333333333336,71.2,58.60444444444445,253698.64,0.19331269511771348
36081058100,2870.0,1204.0,0,50.09,73.33333333333333,75.8,66.40777777777778,190590.32222222222,0.14522556704336775
36081058200,5502.0,1523.0,0,78.28,55.166666666666664,71.2,68.21555555555555,375321.98666666663,0.28598696776406785
36081058300,3757.0,1379.0,0,61.42,73.16666666666667,75.6,70.06222222222222,263223.7688888889,0.20057063050457524
36081058500,4614.0,1662.0,0,43.98,73.5,76.6,64.69333333333333,298495.04,0.22744655100109992
36081058700,3080.0,1283.0,0,55.76,73.5,75.8,68.35333333333334,210528.2666666667,0.16041783522290076
36081058900,4833.0,1892.0,0,69.28999999999999,73.83333333333333,76.0,73.0411111111111,353007.69,0.2689839722876651
36081059000,1186.0,402.0,0,35.160000000000004,55.666666666666664,71.4,54.07555555555555,64133.608888888884,0.048868376992231635
36081059100,5332.0,2202.0,0,74.99,73.66666666666667,74.8,74.48555555555555,397156.9822222222,0.3026247465031566
36081059200,1510.0,461.0,0,47.46,55.166666666666664,71.2,57.94222222222223,87492.75555555556,0.06666752482283604
36081059300,4115.0,1494.0,0,70.59,73.66666666666667,75.4,73.21888888888888,301295.72777777776,0.2295806125100834
36081059400,1770.0,543.0,0,23.23,55.5,71.2,49.97666666666667,88458.7,0.06740355290674512
36081059501,1635.0,612.0,0,48.79,74.0,74.0,65.59666666666666,107250.55,0.08172252272758375
36081059502,3220.0,903.0,0,78.06,74.16666666666667,73.6,75.27555555555556,242387.2888888889,0.1846936983083036
36081059600,1539.0,554.0,0,68.17999999999999,56.166666666666664,70.2,64.8488888888889,99802.44,0.07604722932580124
36081059800,1801.0,537.0,0,51.43,56.166666666666664,70.8,59.46555555555556,107097.46555555557,0.08160587580138756
36081059900,1449.0,481.0,0,78.5,74.16666666666667,76.4,76.35555555555555,110639.2,0.08430459831265838
36081060000,1012.0,431.0,0,25.1,55.833333333333336,70.8,50.577777777777776,51184.71111111111,0.03900160621164726
36081060100,2275.0,810.0,0,55.85,74.16666666666667,76.2,68.7388888888889,156380.97222222225,0.11915880670627982
36081060300,2011.0,689.0,0,73.52,73.66666666666667,74.0,73.72888888888889,148268.79555555555,0.11297750934219317
36081060600,1332.0,518.0,0,19.74,55.5,67.8,47.68,63509.76,0.04839301807798085
36081060701,14.0,14.0,0,0.01,73.83333333333333,56.6,43.48111111111111,608.7355555555556,0.000463842891938337
36081060800,1605.0,455.0,0,33.56,56.166666666666664,70.6,53.44222222222222,85774.76666666666,0.06535845567570384
36081061000,1583.0,458.0,0,14.87,55.833333333333336,70.0,46.90111111111111,74244.4588888889,0.05657261877859256
36081061200,2032.0,521.0,0,33.18,55.166666666666664,70.4,52.91555555555556,107524.4088888889,0.08193119708190055
36081061301,5070.0,1759.0,1,72.91,73.5,75.2,73.86999999999999,374520.89999999997,0.28537655762329533
36081061400,1517.0,432.0,0,22.54,55.5,70.2,49.413333333333334,74960.02666666667,0.05711786543683879
36081061601,2561.0,799.0,0,38.18,55.166666666666664,69.8,54.382222222222225,139272.8711111111,0.1061228159176211
36081061602,1013.0,361.0,0,21.73,54.833333333333336,69.2,48.587777777777774,49219.41888888888,0.03750409745018264
36081061800,1809.0,717.0,0,46.69,55.166666666666664,69.6,57.152222222222214,103388.36999999998,0.07877962786291386
36081061900,3543.0,1170.0,0,57.830000000000005,72.33333333333333,72.6,67.58777777777779,239463.4966666667,0.18246583396326027
36081062000,1370.0,503.0,0,32.550000000000004,54.833333333333336,69.6,52.32777777777778,71689.05555555556,0.05462545853571756
36081062100,3053.0,996.0,0,69.19999999999999,72.33333333333333,73.0,71.5111111111111,218323.4222222222,0.16635756958374026
36081062200,2043.0,659.0,0,40.2,55.5,71.0,55.56666666666666,113522.7,0.08650176088464508
36081062300,2212.0,879.0,0,40.56,72.0,73.4,61.98666666666667,137114.50666666668,0.10447819043676793
36081062500,2570.0,909.0,0,68.77,72.5,75.2,72.15666666666665,185442.6333333333,0.1413031431283691
36081062600,2994.0,889.0,0,31.39,55.0,69.8,52.06333333333333,155877.62,0.11877526355968955
36081062700,2860.0,1104.0,0,69.38,72.66666666666667,75.4,72.48222222222222,207299.15555555554,0.1579573247064729
36081062900,3476.0,1215.0,0,74.91,72.0,74.6,73.83666666666666,256656.2533333333,0.19556633039373525
36081063000,1457.0,588.0,0,18.35,54.5,70.2,47.68333333333334,69474.61666666667,0.05293810558110737
36081063200,2534.0,695.0,0,13.83,54.333333333333336,70.0,46.05444444444445,116701.96222222224,0.08892428766154743
36081063301,1636.0,510.0,0,44.55,71.83333333333333,74.4,63.594444444444456,104040.51111111113,0.07927654481834553
36081063302,1910.0,581.0,0,43.48,71.83333333333333,74.8,63.371111111111105,121038.82222222221,0.09222887808011729
36081063500,2604.0,925.0,1,59.48,71.66666666666667,74.6,68.58222222222221,178588.10666666663,0.1360801469637481
36081063700,3636.0,1273.0,0,60.040000000000006,71.16666666666667,73.6,68.2688888888889,248225.68000000002,0.1891424218838032
36081063800,3550.0,1090.0,0,68.01,54.0,67.4,63.13666666666668,224135.16666666672,0.17078598899462466
36081063900,3160.0,1042.0,0,52.22,68.16666666666667,71.8,64.06222222222222,202436.6222222222,0.15425218295338194
36081064101,2489.0,961.0,0,54.77,54.0,72.4,60.39000000000001,150310.71000000002,0.11453340252496841
36081064500,2034.0,771.0,0,63.03,69.83333333333333,73.4,68.75444444444445,139846.54,0.10655993879307799
36081064600,3402.0,1104.0,0,43.67,54.166666666666664,70.2,56.01222222222223,190553.58000000002,0.14519757029099103
36081065000,2577.0,840.0,0,39.78,53.166666666666664,70.6,54.51555555555555,140486.58666666664,0.10704764005207738
36081065401,3616.0,938.0,0,59.24,52.666666666666664,66.4,59.43555555555556,214918.9688888889,0.16376345221177036
36081065600,4125.0,1510.0,1,55.14,52.5,66.4,58.01333333333334,239305.00000000003,0.18234506304465972
36081065702,1430.0,599.0,0,42.33,73.0,72.8,62.71,89675.3,0.06833057492341896
36081065703,2916.0,1014.0,0,59.02,72.33333333333333,73.8,68.38444444444444,199409.03999999998,0.15194523294738957
36081065900,1905.0,628.0,0,39.900000000000006,73.16666666666667,73.4,62.15555555555556,118406.33333333334,0.09022298036628427
36081066000,3185.0,1131.0,0,56.31,52.333333333333336,65.6,58.08111111111111,184988.3388888889,0.14095698091231407
36081066100,1581.0,624.0,0,24.16,73.33333333333333,71.8,56.43111111111111,89217.58666666666,0.0679818075904211
36081066301,2944.0,1002.0,0,44.63,72.33333333333333,75.0,63.98777777777777,188380.01777777777,0.1435413644430455
36081066401,1574.0,383.0,1,60.42,51.5,67.8,59.906666666666666,94293.09333333334,0.07184923026490316
36081066402,3260.0,1030.0,1,48.22,52.0,66.8,55.673333333333325,181495.06666666665,0.13829518553155198
36081066403,6062.0,1614.0,1,69.89999999999999,51.5,63.4,61.6,373419.2,0.2845370868393322
36081066501,4059.0,1551.0,0,47.29,73.33333333333333,71.6,64.07444444444444,260078.16999999998,0.19817375443551
36081066701,2718.0,874.0,0,42.99,73.83333333333333,73.8,63.541111111111114,172704.74000000002,0.1315971530198348
36081066900,1758.0,652.0,0,25.67,73.5,73.0,57.39000000000001,100891.62000000001,0.07687716014950732
36081067100,2414.0,923.0,0,17.31,72.83333333333333,75.0,55.047777777777775,132885.33555555556,0.10125565654536486
36081067700,1901.0,705.0,0,27.58,72.0,74.8,58.126666666666665,110498.79333333333,0.0841976115698606
36081067900,4427.0,1749.0,0,92.15,72.33333333333333,72.8,79.09444444444445,350151.10555555555,0.26680731876761904
36081068000,5652.0,1604.0,0,38.06,51.5,68.8,52.78666666666667,298350.24,0.2273362166364654
36081068200,1076.0,354.0,0,42.07,51.833333333333336,69.4,54.434444444444445,58571.462222222224,0.04463014551108007
36081068300,4261.0,1615.0,1,85.68,73.16666666666667,70.8,76.5488888888889,326174.8155555556,0.24853792150627035
36081068700,4610.0,2045.0,0,85.3,72.66666666666667,73.8,77.25555555555555,356148.11111111107,0.27137690300575423
36081069000,4332.0,1111.0,0,55.36,50.833333333333336,63.8,56.66444444444445,245470.37333333335,0.18704293976750516
36081069300,3123.0,1258.0,0,79.62,72.33333333333333,72.4,74.78444444444445,233551.82,0.1779612684318966
36081069400,3573.0,1125.0,1,55.74,50.5,64.8,57.01333333333333,203708.63999999998,0.15522143207848513
36081069500,2417.0,840.0,0,58.77,72.33333333333333,73.0,68.03444444444445,164439.25222222222,0.12529903601461653
36081069701,4460.0,1775.0,0,62.24,72.0,70.0,68.08,303636.8,0.2313644572352384
36081069702,4309.0,1587.0,0,79.07,71.66666666666667,73.6,74.77888888888889,322222.2322222222,0.245526141321544
36081070300,2114.0,909.0,0,48.1,71.0,73.8,64.3,135930.19999999998,0.10357577521854203
36081070700,2661.0,1001.0,0,46.71,71.0,73.2,63.63666666666666,169337.16999999998,0.12903113992375526
36081070900,2950.0,1138.0,0,56.43,71.0,72.4,66.61,196499.5,0.14972822847723244
36081071100,6044.0,2913.0,0,47.03,71.33333333333333,70.2,62.85444444444445,379892.2622222222,0.28946941562060763
36081071303,5509.0,2625.0,0,21.09,71.5,71.4,54.663333333333334,301140.30333333334,0.22946218255617148
36081071304,6195.0,3143.0,0,65.34,71.83333333333333,71.2,69.45777777777778,430290.93333333335,0.3278720769152844
36081071305,5576.0,2489.0,0,49.84,71.33333333333333,69.4,63.52444444444445,354212.30222222226,0.2699018598855234
36081071306,6882.0,3063.0,0,67.42,71.83333333333333,71.8,70.35111111111111,484156.3466666667,0.3689163183235012
36081071701,5164.0,2386.0,0,81.46,72.33333333333333,71.2,74.99777777777778,387288.52444444445,0.29510520217419384
36081071702,4438.0,2039.0,0,60.19,72.5,66.0,66.23,293928.74,0.22396713242906494
36081071900,3475.0,1043.0,0,83.7,72.33333333333333,72.2,76.07777777777778,264370.2777777778,0.2014442446606761
36081072100,5349.0,2079.0,0,63.84,72.16666666666667,72.8,69.60222222222222,372302.2866666667,0.28368602383529096
36081072300,2307.0,848.0,0,39.61,70.33333333333333,73.0,60.98111111111111,140683.42333333334,0.1071976251940211
36081072900,1366.0,475.0,0,15.909999999999998,70.33333333333333,73.6,53.28111111111111,72781.99777777777,0.05545825608869505
36081073100,1777.0,595.0,0,17.44,69.33333333333333,73.2,53.324444444444445,94757.53777777778,0.07220312655416983
36081073700,2151.0,1124.0,0,54.16,69.66666666666667,72.6,65.47555555555554,140837.91999999998,0.10731534820199636
36081073900,5480.0,2584.0,0,59.45,70.5,70.6,66.85000000000001,366338.00000000006,0.27914137065942857
36081074100,2984.0,1547.0,0,55.58,71.5,73.2,66.75999999999999,199211.83999999997,0.1517949709535641
36081074300,3979.0,1672.0,0,64.03,71.83333333333333,72.2,69.35444444444444,275961.33444444445,0.21027637085376671
36081074500,3951.0,1590.0,0,74.58,72.5,70.4,72.49333333333334,286421.16000000003,0.2182465242160614
36081074700,3223.0,1252.0,0,77.69,71.66666666666667,70.0,73.11888888888889,235662.17888888888,0.1795693147520374
36081074900,1501.0,550.0,0,6.67,68.66666666666667,73.0,49.44555555555556,74217.77888888889,0.056552289214722044
36081075701,4845.0,2422.0,0,44.23,69.16666666666667,70.6,61.332222222222214,297154.61666666664,0.22642517837109552
36081075702,5313.0,2426.0,0,59.63,70.0,70.4,66.67666666666666,354253.13,0.26993296973994707
36081076901,4912.0,2403.0,0,48.94,69.33333333333333,72.4,63.55777777777778,312195.8044444445,0.237886227382213
36081076902,1245.0,585.0,0,35.370000000000005,67.16666666666667,71.8,58.11222222222222,72349.71666666666,0.05512886754078101
36081077300,2172.0,1049.0,0,41.120000000000005,66.0,71.0,59.373333333333335,128958.88,0.09826378514351437
36081077500,2151.0,1022.0,0,53.66,53.333333333333336,71.6,59.53111111111111,128051.42,0.097572320899514
36081077902,5082.0,1806.0,0,60.56,68.5,71.0,66.68666666666667,338901.64,0.25823547736879116
36081077903,3553.0,1173.0,0,60.440000000000005,66.83333333333333,71.4,66.22444444444444,235295.45111111112,0.1792898763794204
36081077904,6142.0,2095.0,0,69.27,67.0,70.8,69.02333333333333,423941.3133333333,0.3230338083491882
36081077905,2904.0,1315.0,0,73.7,66.66666666666667,69.8,70.05555555555556,203441.33333333334,0.15501775037110088
36081077906,3494.0,1312.0,0,66.99000000000001,67.16666666666667,70.0,68.05222222222223,237774.46444444446,0.18117882914912944
36081077907,3642.0,1122.0,0,95.92,67.16666666666667,69.2,77.42888888888889,281996.01333333337,0.2148746613301409
