Tract,Population,Households,PM25,Ozone,Diesel_PM,Toxic_Air_Releases,Percent_HHLeadPaint,Superfund_Prox,RMP_Prox,HazWaste_Prox,WW_Discharge,NO2,DW_Noncomp,Traffic_Prox,Is_DAC,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,Vulnerability_Percentile
36061022900,9177.0,3064.0,57.0,71.0,99.0,40.0,98.0,97.0,35.0,96.0,96.0,97.0,93.0,95.0,1,94.07,23.73,85.82,95.66,89.82
36061023000,8803.0,3938.0,56.0,71.0,99.0,40.0,85.0,93.0,33.0,97.0,97.0,97.0,93.0,96.0,1,89.37,83.78999999999999,94.69,95.67,96.28
36061023100,6787.0,2594.0,56.0,71.0,99.0,40.0,98.0,95.0,34.0,96.0,96.0,97.0,93.0,95.0,1,80.63,43.230000000000004,87.0,97.2,88.31
36061023200,9581.0,3416.0,56.0,72.0,99.0,40.0,85.0,93.0,33.0,97.0,97.0,98.0,93.0,96.0,1,99.31,79.47,93.46,97.85000000000001,99.03999999999999
36061023300,7371.0,2563.0,57.0,70.0,99.0,40.0,98.0,97.0,35.0,96.0,96.0,97.0,93.0,95.0,1,82.87,44.28,82.15,93.91000000000001,86.74
36061023400,4822.0,2367.0,56.0,72.0,99.0,40.0,90.0,93.0,33.0,96.0,97.0,99.0,93.0,96.0,1,83.91,47.94,88.12,71.63000000000001,80.5
36061023501,7478.0,2662.0,56.0,71.0,99.0,40.0,98.0,95.0,34.0,96.0,96.0,98.0,93.0,96.0,1,76.06,62.3,89.03999999999999,86.56,84.38
36061023502,1697.0,812.0,56.0,71.0,99.0,40.0,94.0,93.0,33.0,96.0,96.0,98.0,93.0,97.0,1,95.66,93.2,92.77,96.22,98.81
36061023600,9640.0,3902.0,56.0,72.0,99.0,40.0,57.0,92.0,33.0,96.0,97.0,99.0,93.0,97.0,1,83.08,79.56,98.08,75.13,87.91
36061023700,6738.0,2572.0,57.0,70.0,99.0,40.0,99.0,97.0,35.0,96.0,96.0,98.0,93.0,96.0,1,95.00999999999999,71.61999999999999,84.68,93.78999999999999,95.44
36061023802,5340.0,1997.0,52.0,72.0,99.0,45.0,29.0,94.0,0.0,99.0,98.0,98.0,,95.0,1,42.3,38.56,75.38,98.68,73.05
36061023803,3368.0,1599.0,52.0,71.0,99.0,47.0,24.0,94.0,0.0,99.0,98.0,99.0,,95.0,0,52.15,55.74,68.43,90.03,72.45
36061023804,3138.0,1443.0,51.0,71.0,99.0,46.0,0.0,94.0,0.0,99.0,98.0,99.0,,96.0,0,9.46,34.8,66.44,99.53999999999999,56.18
36061023900,3127.0,1202.0,56.0,71.0,99.0,40.0,81.0,95.0,34.0,96.0,96.0,98.0,93.0,97.0,1,89.67,83.49,88.47,93.19,95.17
36061024100,8197.0,3414.0,57.0,71.0,99.0,40.0,94.0,98.0,34.0,97.0,96.0,99.0,93.0,96.0,1,92.95,86.27,87.8,91.59,96.08
36061024200,5535.0,1847.0,55.0,72.0,99.0,40.0,46.0,91.0,30.0,98.0,98.0,99.0,93.0,98.0,1,95.30999999999999,98.64,94.32000000000001,98.42999999999999,99.72999999999999
36061024301,4965.0,1576.0,56.0,71.0,98.0,39.0,97.0,94.0,33.0,96.0,96.0,99.0,93.0,97.0,1,90.36,71.54,88.35,94.65,94.27
36061024302,7570.0,2755.0,56.0,72.0,99.0,39.0,81.0,93.0,33.0,95.0,96.0,99.0,93.0,97.0,1,92.17,97.78,97.86,93.75,98.72999999999999
36061024500,15353.0,5427.0,57.0,71.0,99.0,40.0,91.0,96.0,34.0,97.0,96.0,99.0,93.0,97.0,1,96.16,86.31,87.63,92.58999999999999,97.24000000000001
36061024700,6768.0,2785.0,57.0,71.0,98.0,40.0,99.0,98.0,35.0,97.0,95.0,99.0,93.0,97.0,1,74.58,83.33,87.86,76.51,84.74000000000001
36061024900,1057.0,445.0,56.0,71.0,97.0,39.0,82.0,94.0,33.0,96.0,96.0,99.0,93.0,97.0,1,67.64,86.91,86.03,91.25,87.85
36061025100,2795.0,881.0,57.0,71.0,97.0,40.0,95.0,95.0,33.0,98.0,95.0,99.0,93.0,97.0,1,96.87,93.58,91.75999999999999,98.76,99.47
36061025300,11434.0,4300.0,57.0,71.0,97.0,40.0,98.0,95.0,39.0,97.0,95.0,99.0,93.0,98.0,1,92.0,85.36,88.66000000000001,93.47999999999999,96.19
36061025500,5900.0,2013.0,57.0,71.0,97.0,40.0,97.0,97.0,41.0,97.0,95.0,99.0,93.0,98.0,1,76.68,65.23,83.0,98.50999999999999,90.96
36061025700,4870.0,2080.0,56.0,71.0,99.0,41.0,80.0,95.0,35.0,97.0,97.0,97.0,93.0,94.0,0,55.669999999999995,6.05,78.78,96.46000000000001,64.47
36061025900,4678.0,1804.0,56.0,72.0,99.0,40.0,55.0,94.0,34.0,96.0,96.0,98.0,93.0,96.0,1,87.91,57.010000000000005,85.66,99.11,94.56
36061026100,12794.0,3997.0,56.0,72.0,97.0,39.0,95.0,93.0,44.0,95.0,95.0,99.0,93.0,99.0,1,97.89999999999999,84.92,94.78,95.71,98.52
36061026300,8903.0,3000.0,57.0,72.0,97.0,39.0,95.0,95.0,44.0,96.0,95.0,99.0,92.0,99.0,1,97.39999999999999,76.6,89.19,91.28,96.52
36061026500,8296.0,2849.0,57.0,71.0,97.0,39.0,97.0,97.0,44.0,96.0,95.0,99.0,93.0,99.0,1,63.849999999999994,23.580000000000002,80.92,87.85,70.85000000000001
36061026700,2034.0,556.0,56.0,72.0,97.0,39.0,97.0,92.0,34.0,93.0,95.0,99.0,93.0,98.0,1,91.2,29.5,63.09,98.59,89.77000000000001
36061026900,8989.0,2611.0,57.0,72.0,97.0,39.0,96.0,93.0,40.0,93.0,95.0,99.0,93.0,98.0,1,90.71000000000001,75.68,94.88,99.79,98.35000000000001
36061027100,8364.0,3155.0,57.0,71.0,97.0,39.0,99.0,95.0,44.0,94.0,95.0,99.0,93.0,98.0,1,86.16,41.55,83.0,88.67,85.5
36061027300,7877.0,3321.0,57.0,71.0,97.0,39.0,99.0,97.0,45.0,93.0,95.0,99.0,93.0,97.0,0,15.299999999999999,45.269999999999996,49.94,86.50999999999999,45.7
36061027500,3132.0,1720.0,57.0,71.0,97.0,39.0,92.0,98.0,45.0,93.0,94.0,99.0,93.0,97.0,0,23.26,33.54,54.05,52.0,34.1
36061027700,6944.0,2133.0,57.0,72.0,97.0,39.0,99.0,93.0,35.0,92.0,95.0,99.0,93.0,96.0,1,94.8,98.97,89.84,97.61999999999999,99.62
36061027900,10796.0,4388.0,57.0,72.0,97.0,39.0,95.0,95.0,40.0,91.0,95.0,99.0,93.0,96.0,1,96.32,76.25,83.97,77.01,92.53
36061028100,3278.0,1520.0,57.0,71.0,97.0,39.0,96.0,97.0,45.0,91.0,94.0,99.0,93.0,96.0,0,23.69,20.09,52.400000000000006,96.77,52.059999999999995
36061028300,8275.0,3346.0,56.0,72.0,97.0,38.0,90.0,95.0,35.0,91.0,94.0,99.0,93.0,95.0,0,86.33,88.03999999999999,85.98,93.53,94.88
36061028500,8403.0,2597.0,57.0,72.0,97.0,38.0,93.0,95.0,36.0,90.0,94.0,99.0,93.0,95.0,1,93.77,87.77000000000001,94.98,91.66,96.87
36061028700,4116.0,1659.0,57.0,71.0,97.0,38.0,98.0,97.0,38.0,89.0,94.0,99.0,93.0,95.0,1,64.84,44.59,79.92,87.71,75.91
36061029100,11967.0,4141.0,56.0,72.0,97.0,38.0,92.0,94.0,37.0,90.0,94.0,99.0,93.0,95.0,1,89.75,87.35000000000001,91.9,78.57,92.5
